102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
102,70,b,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
171,105,p,
